,file,start_time,end_time,Cheer,A,Check,B,K,C,Chits,M,Growl,D,J,O,I,F,G,H,E,N,L
80,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,0.0,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
81,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,3.0,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,6.0,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
83,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,9.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,12.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,15.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,18.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,21.0,24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,24.0,27.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,27.0,30.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
90,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,30.0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,33.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,36.0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,39.0,42.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
94,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,42.0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,45.0,48.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,48.0,51.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,51.0,54.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,54.0,57.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,/mnt/class_data/Shelby/One_Minute_Audio/AZ08_Trial_2_trim.WAV,57.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,0.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,3.0,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
202,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,6.0,9.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,9.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,12.0,15.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,/mnt/class_data/Shelby/One_Minute_Audio/AZ15_Trial_2_trim.WAV,15.0,18.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
